subject_id,timestamp,BPM,ECG,resp,label
6,500,104.8776104905255,-0.0008386230468749,4.463250732421876,0.2779
6,1000,107.31781996325836,-0.003709716796875,4.974696044921875,0.3229
6,1500,108.52142520797489,-1.6479492187500055e-05,3.74928466796875,0.3686
6,2000,108.71590819257015,-0.006470947265625,3.032498779296875,0.4155
6,2500,108.74390652807584,-0.015999755859375,2.6345684814453127,0.4628
6,3000,105.93298565994728,0.0074114990234375,2.30590087890625,0.5105
6,3500,99.83361064891864,-0.1057781982421875,1.6377301025390625,0.5587
6,4000,98.17221026844103,-0.029775390625,1.2526922607421875,0.6071
6,4500,98.4603476634292,0.0148718261718749,0.9478094482421876,0.6413
6,5000,99.8520695239876,0.0018316650390625,0.0526519775390625,0.6629999999999999
6,5500,101.74313449659284,0.01176513671875,-1.590638427734375,0.6798
6,6000,103.7742023452402,0.0093829345703124,-3.141193237304688,0.6925
6,6500,105.27362605408672,0.039442138671875,1.7494213867187502,0.7019
6,7000,110.49723756905956,-0.0846710205078125,1.47423095703125,0.7097
6,7500,110.49723756905956,0.0050982666015625,1.1642755126953124,0.716
6,8000,111.53677582640812,-0.00732666015625,0.8675506591796875,0.7201
6,8500,111.73184357542088,-0.0236053466796875,-0.0475433349609374,0.7229
6,9000,112.32215665517111,-0.015731201171875,-0.3091253662109375,0.7244
6,9500,113.26112911479164,-0.0259930419921874,-1.0250848388671876,0.7241
6,10000,114.56159483510844,-0.0118817138671875,-3.7761273193359375,0.7225
6,10500,115.9332873674602,-0.007259521484375,-4.407911376953125,0.7197
6,11000,117.27117706525208,-0.0108282470703125,-5.9520654296875,0.7157
6,11500,118.78881331256224,-0.0085443115234374,-6.523610229492188,0.7106
6,12000,121.05354549216688,-0.0339715576171875,4.169672851562501,0.7043
6,12500,123.42209459715956,-0.0050830078124999,4.135153808593751,0.6969
6,13000,124.22360248447096,-0.0067303466796875,3.4456457519531254,0.6884
6,13500,123.05235137533089,0.022071533203125,2.7377178955078127,0.679
6,14000,118.08320251177555,0.0334552001953125,2.3248638916015625,0.6689
6,14500,108.25003086801148,0.0058343505859375,1.787567138671875,0.6582
6,15000,96.04702615938714,0.0162652587890625,1.6770037841796874,0.6478
6,15500,90.09009009009053,-0.0629400634765625,1.189013671875,0.637
6,16000,89.0829973252408,0.0460009765625,1.1281707763671875,0.6259
6,16500,88.1120030826519,0.003609619140625,1.1881652832031249,0.6145
6,17000,86.95652173913075,-0.05898681640625,0.9167468261718752,0.603
6,17500,84.88256576930124,0.0025402832031249,0.5648431396484375,0.5915
6,18000,83.41564086501762,0.015611572265625,-0.4993328857421875,0.5799
6,18500,81.74386920981145,0.0122906494140625,0.1335821533203125,0.5683
6,19000,83.89870619843003,-0.0719622802734375,0.5343249511718751,0.5567
6,19500,85.86040374719751,-0.0160235595703125,0.43256103515625,0.5451
6,20000,87.71813401569193,-0.04239013671875,-0.1429620361328125,0.5334
6,20500,89.41877794336153,-0.0090545654296875,0.0491229248046875,0.5226
6,21000,91.79487998758928,0.0090905761718749,-0.6516162109375,0.5117
6,21500,92.95730703725646,-0.0126153564453125,-1.6530523681640623,0.5007
6,22000,94.7006495552132,-0.0437542724609375,-1.5385699462890623,0.4895
6,22500,97.5790638150182,-0.0285003662109375,-3.471346435546875,0.4771
6,23000,101.5240498674175,0.0071600341796875,-6.232368774414063,0.4646
6,23500,103.27022375215851,-0.0049829101562499,-2.4847802734375,0.4518
6,24000,108.61969617600442,-0.0570159912109375,2.802487182617188,0.4389
6,24500,111.26959754323336,-0.0036669921874999,2.4752099609375,0.4268
6,25000,114.09262464882612,-0.0122137451171875,2.055564575195312,0.4144
6,25500,114.32671755725588,-0.0259417724609375,1.2174114990234377,0.4018
6,26000,112.10686456401066,-0.0263031005859375,0.3927386474609376,0.389
6,26500,110.40102754387928,0.0095391845703125,0.31377197265625,0.3761
6,27000,108.74425395071655,0.0200848388671875,-1.0067572021484374,0.3632
6,27500,107.33274979715044,-0.0088873291015625,0.0537817382812499,0.3504
6,28000,107.80058114858214,0.0174139404296875,1.4984014892578128,0.3375
6,28500,109.65612830836058,0.01517822265625,1.4805084228515626,0.3246
6,29000,107.7899025912045,0.035614013671875,1.2702166748046877,0.3119
6,29500,106.19469026548714,-0.04813232421875,0.7484265136718751,0.2994
6,30000,102.77725089854528,0.00851806640625,0.044681396484375,0.2872
6,30500,101.52610950278569,0.006973876953125,-0.2992572021484375,0.2753
6,31000,99.64123929504456,0.012193603515625,-2.0795391845703124,0.2637
6,31500,98.55600143551986,0.0025140380859375,-2.5335333251953127,0.2532
6,32000,101.23954081327162,0.05470458984375,1.4860998535156251,0.242
6,32500,107.87050359711556,0.02761962890625,1.3562811279296876,0.2312
6,33000,107.14285714286764,-0.0336077880859375,0.9544317626953124,0.2209
6,33500,110.3966061562738,-0.0154925537109375,0.7563671875,0.2111
6,34000,111.98099860587106,0.021783447265625,-1.11671630859375,0.2016
6,34500,112.3238475270404,0.0104058837890625,0.7641204833984375,0.1931
6,35000,114.75540190147288,0.0068353271484375,0.876041259765625,0.1848
6,35500,112.76192522560837,-0.0151336669921875,1.1168170166015623,0.1761
6,36000,112.41651615071189,0.0015631103515624,0.822161865234375,0.1677
6,36500,110.0585845223472,0.0136181640625,0.2259039306640625,0.1597
6,37000,107.02108087876124,-0.0051721191406249,-0.528929443359375,0.1521
6,37500,105.22290527131388,0.0099407958984375,-0.54515380859375,0.1451
6,38000,102.7665583957064,0.0314715576171875,-4.0798486328125,0.1384
6,38500,103.0927835051558,-0.0327301025390625,-6.681903686523437,0.132
6,39000,102.14601304438963,0.0112628173828124,-7.63428955078125,0.1251
6,39500,101.79176755448142,-0.0022149658203125,-1.7850079345703125,0.1187
6,40000,104.828061270731,0.028577880859375,3.830515747070312,0.1128
6,40500,107.04316271962958,0.0079425048828125,3.438328857421875,0.1072
6,41000,107.57220216606665,0.000775146484375,2.3948968505859383,0.1017
6,41500,108.51591729570389,-0.017435302734375,1.13647216796875,0.0965
6,42000,109.05764725292715,-0.0292822265625,-0.0061608886718749,0.0907
6,42500,108.81811895107175,0.0053656005859375,-3.5902886962890626,0.0851
6,43000,107.33452593917214,-0.02941650390625,1.2077325439453124,0.0799
6,43500,111.62630795215355,-0.0189013671875,2.3677038574218745,0.0747
6,44000,110.45514295103882,0.0136212158203125,2.146696166992188,0.0695
6,44500,113.07486631015742,-0.005833740234375,1.8312921142578125,0.0643
6,45000,112.19273743017,-0.037166748046875,1.4964416503906253,0.0587
6,45500,109.26530284152228,-0.018294677734375,1.274197998046875,0.0533
6,46000,104.688229248532,0.001124267578125,0.429171142578125,0.0479
6,46500,100.3937099592352,-0.0076580810546875,-0.2918896484375,0.0425
6,47000,98.98961603477512,0.029061279296875,-0.9597052001953126,0.0369
6,47500,97.56097560975464,-0.082186279296875,-3.606567993164063,0.0308
6,48000,100.11131118022509,-0.014432373046875,-1.897369995117188,0.025
6,48500,103.40278997856105,0.0269915771484375,1.9887670898437504,0.0191
6,49000,105.83928005813372,0.01000244140625,1.90579833984375,0.0132
6,49500,107.90930128541852,-0.019752197265625,1.6859332275390626,0.0074
6,50000,110.46847178731142,0.00774169921875,1.530655517578125,0.0016
6,50500,111.6384738856666,0.0111083984375,1.016444091796875,-0.0045
6,51000,109.7350649350658,0.010941162109375,0.8195941162109375,-0.0102
6,51500,108.90513424399217,0.04562744140625,0.715938720703125,-0.0158
6,52000,103.62694300517995,-0.0510980224609375,0.1957373046875,-0.0212
6,52500,98.06212610448004,0.0142218017578125,0.8126519775390625,-0.0263
6,53000,97.52286977079058,0.0164196777343749,0.4082122802734375,-0.0315
6,53500,97.72641360012756,0.0033782958984375,0.3442083740234375,-0.0364
6,54000,96.82030637318884,0.0269622802734375,0.190284423828125,-0.0409999999999999
6,54500,97.2447325769825,-0.05504150390625,-0.0114654541015624,-0.0452
6,55000,98.80867179100456,0.0299835205078125,0.093934326171875,-0.0491
6,55500,101.16185087896994,0.032225341796875,-1.811270751953125,-0.053
6,56000,103.54204509028636,0.0004675292968749,-3.531774291992188,-0.0565
6,56500,105.78646222886678,-0.0268682861328125,-1.2521710205078127,-0.0595
6,57000,108.83160415004131,-0.001298828125,1.2256024169921875,-0.0622
6,57500,111.73184357542011,-0.0223065185546875,1.1857415771484376,-0.0645
6,58000,111.77812057032703,-0.021566162109375,0.8232452392578125,-0.0666
6,58500,111.6265388386532,-0.0230120849609375,0.110203857421875,-0.0686
6,59000,109.4890510948901,-0.0040637207031249,0.1262371826171875,-0.0703
6,59500,106.38297872341091,-0.0580487060546875,0.5263800048828124,-0.0717
6,60000,101.767813794089,-0.0054827880859374,0.5575201416015625,-0.0731
6,60500,96.6081968403476,0.02084716796875,0.199002685546875,-0.0745
6,61000,91.93740450905842,0.0097735595703125,-0.646251220703125,-0.0757
6,61500,86.08321377331387,-0.0499755859375,-1.0359014892578124,-0.077
6,62000,83.86238559342814,0.0193048095703124,0.3686273193359375,-0.0784
6,62500,83.51796940331471,-0.008348388671875,0.5662445068359375,-0.0799
6,63000,85.5920114122725,-0.0500579833984375,0.6880346679687501,-0.0817
6,63500,85.2783361431719,-0.0023199462890624,0.416185302734375,-0.0834
6,64000,85.01348228042951,-0.0007708740234374,0.2357037353515625,-0.0855
6,64500,84.73624071605099,0.00492431640625,-1.14491943359375,-0.088
6,65000,84.26966292134959,-0.06136962890625,-4.250811767578125,-0.0909
6,65500,85.98387884709395,0.0294110107421875,-7.203665771484374,-0.0943
6,66000,88.43478260869557,-0.0127838134765624,-8.557759399414062,-0.0985
6,66500,91.96957139474242,0.0009973144531249,-2.0775891113281246,-0.1025
6,67000,97.08737864077752,-0.0421368408203125,4.426448364257814,-0.1071
6,67500,103.37622199079956,0.0207672119140625,3.5204309082031253,-0.1124
6,68000,108.56843381405844,-0.0059466552734375,3.1070050048828124,-0.1182
6,68500,111.04387702493509,-0.0283843994140625,2.6871978759765627,-0.1247
6,69000,111.10239196311365,-0.00169189453125,2.1618115234375,-0.1311
6,69500,106.49066181309898,0.013826904296875,1.5721234130859374,-0.138
6,70000,100.37575286053442,-0.0192498779296875,0.51540283203125,-0.1453
6,70500,94.48818897637086,-0.052581787109375,0.4393170166015625,-0.1529
6,71000,91.81078319408849,0.0102276611328125,0.1281988525390625,-0.1613
6,71500,89.75750148961706,0.02751953125,1.44089111328125,-0.1692
6,72000,88.9571965536188,0.0104913330078125,1.2294482421875002,-0.1775
6,72500,90.771558245083,-0.025926513671875,1.0472863769531249,-0.1859
6,73000,93.07185611863032,0.0106677246093749,0.24144775390625,-0.1943
6,73500,92.33047663435912,0.0281658935546875,-0.1181072998046875,-0.2027
6,74000,91.083460949461,-0.0077130126953125,-1.2384283447265625,-0.2118
6,74500,89.28571428571091,0.0283135986328125,-0.1885858154296875,-0.2202
6,75000,91.31604696673432,-0.038951416015625,0.868009033203125,-0.2285
6,75500,91.80743479844452,0.0181427001953125,0.8509051513671875,-0.2365
6,76000,93.132317934625,-0.0030816650390624,0.7369171142578126,-0.2443
6,76500,94.90414947827958,0.0005017089843749,0.6525402832031251,-0.2525
6,77000,96.15384615384252,-0.049110107421875,0.3918804931640625,-0.2603
6,77500,96.88082515223464,0.0358984375,-0.331300048828125,-0.2675
6,78000,98.93966798877616,0.0334088134765625,0.3854571533203125,-0.2742
6,78500,103.484028503338,0.03361083984375,0.5061682128906251,-0.2805
6,79000,105.74884957180636,0.0062188720703125,0.3813916015625,-0.2871
6,79500,105.1578966706066,-0.0282568359375,-0.444915771484375,-0.293
6,80000,104.181184668996,0.0007165527343749,-0.3432745361328125,-0.2984
6,80500,102.04081632652677,-0.0382366943359375,-0.8014752197265624,-0.3031
6,81000,97.82931354360096,-0.0046331787109375,-1.0051904296875,-0.3073
6,81500,96.77871967260964,-0.0703955078125,-1.1240997314453125,-0.3107
6,82000,95.47242727533283,-0.0727880859375,-2.0521258544921874,-0.3141
6,82500,93.92914262129422,-0.02124755859375,-4.987528076171875,-0.3169
6,83000,94.19152276295128,-0.0299853515625,-6.579903564453125,-0.3189
6,83500,92.77386052204444,0.02691162109375,0.1287554931640625,-0.3203
6,84000,95.52757185949037,0.033587646484375,2.2766101074218748,-0.3212
6,84500,98.60000000000086,-0.00834716796875,1.7202020263671876,-0.3215
6,85000,100.4244897959166,0.0019287109375,1.2649151611328124,-0.3216
6,85500,102.04081632653656,0.023533935546875,0.5496832275390624,-0.3211
6,86000,98.85956359479096,-0.060631103515625,-0.0997222900390625,-0.3203
6,86500,98.84678747940964,0.0012982177734375,1.8842089843750005,-0.3193
6,87000,99.12859901589432,0.0214892578125,1.5667541503906253,-0.3181
6,87500,99.98327647333883,-0.01657958984375,0.6004571533203126,-0.3167
6,88000,100.944342756424,-0.016171875,-0.36994873046875,-0.3153
6,88500,100.74911342397353,-0.0211083984375,-0.976107177734375,-0.3138
6,89000,103.27022375215851,-0.14277099609375,-2.525335693359376,-0.3125
6,89500,103.73869179138292,-0.0231207275390625,-0.8292510986328125,-0.3113
6,90000,108.07230510333568,0.006727294921875,1.856343994140625,-0.3104
6,90500,108.62875066579608,0.0221673583984375,1.5606561279296876,-0.3099
6,91000,109.83350794423816,-0.00138916015625,1.6070648193359374,-0.3097
6,91500,110.70148384922511,0.0086199951171874,1.31760498046875,-0.3099
6,92000,107.87930301742492,0.000103759765625,1.0463092041015625,-0.3105
6,92500,102.02609375643428,0.0172680664062499,0.4625994873046875,-0.3118
6,93000,96.30818619582811,-0.0448992919921875,0.4977838134765625,-0.3135
6,93500,90.8475833779198,0.0198388671875,-0.3092340087890625,-0.3155
6,94000,88.73942969518114,0.030546875,-0.7148675537109375,-0.3177
6,94500,88.48781245148312,0.0673461914062499,-3.3189489746093748,-0.3203
6,95000,87.719298245618,-0.038978271484375,-6.8176379394531255,-0.3233
6,95500,89.23511928246253,0.05157958984375,-4.129149169921875,-0.3265
6,96000,93.2766409003278,0.0619036865234375,2.744649658203125,-0.3299
6,96500,98.32611832611784,0.0162725830078124,2.0291314697265626,-0.3335
6,97000,101.31960856396825,0.0273565673828125,2.4275201416015624,-0.3369
6,97500,103.98613518197604,-0.0598004150390625,1.8509356689453127,-0.3403
6,98000,103.31174661507838,0.0244097900390625,1.807977294921875,-0.3434
6,98500,101.3209116427346,-0.0078125,1.1052880859375,-0.3465
6,99000,98.6123269461478,0.02089599609375,0.352144775390625,-0.3493
6,99500,96.83480770437568,-0.003831787109375,0.1260241699218749,-0.3519
6,100000,97.46753246753428,0.0565338134765625,1.0025396728515623,-0.3541
6,100500,98.5221674876787,-0.0470672607421875,1.002099609375,-0.3559
6,101000,97.59740259740344,0.0007196044921874,0.7557910156250001,-0.3576
6,101500,96.42515379357994,0.0149908447265624,0.59260009765625,-0.3589
6,102000,95.246107276185,-0.0102972412109375,0.2744049072265625,-0.3599
6,102500,94.18827477939976,0.03822021484375,-1.48104248046875,-0.3607
6,103000,94.04388714734722,-0.0794976806640625,-3.270721435546875,-0.361
6,103500,94.04388714733476,-0.002076416015625,-5.714644165039062,-0.3612
6,104000,95.17603667157488,0.007108154296875,-8.396055908203124,-0.3612
6,104500,97.30262421142608,-0.0228912353515624,-6.038487548828125,-0.3611
6,105000,100.96843853821116,0.032115478515625,4.4039599609375,-0.3611
6,105500,107.20656370657268,0.023604736328125,3.585950927734375,-0.3611
6,106000,108.1081081080957,-0.0422381591796875,3.078073120117188,-0.3612
6,106500,109.44486091931267,-0.020450439453125,2.570103759765625,-0.3613
6,107000,107.02700600277626,-0.001331787109375,1.0664465332031252,-0.3617
6,107500,102.72461764039755,0.0033508300781249,-0.1873101806640625,-0.3625
6,108000,99.06559861441804,-0.0025787353515625,-0.391544189453125,-0.3634
6,108500,96.828687754464,0.0483514404296875,2.17702392578125,-0.3646
6,109000,97.0873786407864,-0.0232147216796875,1.9054913330078125,-0.3663
6,109500,94.0970873786436,0.020841064453125,0.8031439208984374,-0.3684
6,110000,93.05787037036907,0.013167724609375,-0.368770751953125,-0.3711
6,110500,91.59292035397974,-0.0103558349609375,-0.9026104736328124,-0.3743
6,111000,88.49557522123932,-0.0709869384765625,-3.369230346679688,-0.3781
6,111500,86.85208596713201,0.005279541015625,-6.3272375488281245,-0.3825
6,112000,86.76002258610733,0.0236474609375,-1.262822265625,-0.3874
6,112500,88.08493427704245,0.0380450439453125,3.623490600585937,-0.3929
6,113000,93.02325581395613,-0.034144287109375,3.118946533203125,-0.3989
6,113500,95.37016738260414,0.0065881347656249,2.248585205078125,-0.4053
6,114000,97.54307194319382,-0.0053521728515624,1.215916748046875,-0.4122
6,114500,98.0505152987716,0.0113085937499999,0.0206402587890625,-0.4194
6,115000,97.8455780826107,0.0019482421874999,-0.9362591552734376,-0.4267
6,115500,98.26112875429608,0.0346649169921875,0.9964654541015624,-0.4342
6,116000,99.33774834436396,-0.022786865234375,1.827015380859375,-0.4419
6,116500,96.2028448393818,-0.0001336669921874,1.900612182617188,-0.4498
6,117000,96.80867894091593,0.0237335205078125,1.1906634521484376,-0.4577
6,117500,96.52930687811347,-0.0107275390625,0.374586181640625,-0.4655
6,118000,93.02325581395613,-0.020877685546875,-0.4264068603515625,-0.4731
6,118500,87.76744186045369,-0.000970458984375,-1.2677313232421876,-0.4807
6,119000,86.33969389782705,-0.002791748046875,-3.96610107421875,-0.4881
6,119500,86.17482982752449,-0.02334228515625,-3.976436767578125,-0.4953
6,120000,89.82035928143624,-0.021673583984375,2.4319970703125,-0.5025
6,120500,98.89994844748716,-0.038662109375,1.53798095703125,-0.5095
6,121000,96.58187599364229,-0.1701214599609375,1.016451416015625,-0.5165
6,121500,96.32760720995968,-0.2159814453125,0.6243798828125,-0.5237
6,122000,97.29496674569452,-0.1114373779296875,0.3350592041015625,-0.5309
6,122500,96.9324306161291,0.0341064453125,0.2627716064453125,-0.5382
6,123000,97.87928221860622,-0.0117279052734375,-0.5578070068359375,-0.5459
6,123500,98.2557163105397,0.0317523193359375,-4.03706298828125,-0.5536
6,124000,99.31475409835753,-0.00540771484375,-0.8328424072265624,-0.5611
6,124500,101.53056994818805,-0.1233984375,2.596610107421875,-0.5686
6,125000,104.26296022151529,-0.131995849609375,2.082454833984375,-0.5759
6,125500,105.91129123043665,-0.0389312744140625,1.8425396728515624,-0.5829
6,126000,106.3829787233895,-0.0051983642578125,1.0337750244140624,-0.5897
6,126500,100.99553012695829,0.0365234374999999,0.304775390625,-0.5963
6,127000,96.66056802467594,0.0171380615234374,-0.6967718505859375,-0.6023
6,127500,94.02989454736716,-0.1183111572265625,-2.075172729492188,-0.6078
6,128000,92.67188512738156,-0.118375244140625,-5.25575927734375,-0.6126
6,128500,92.16589861751808,-0.07537841796875,-0.8492492675781249,-0.6165
6,129000,94.377880184328,0.066090087890625,2.2573516845703123,-0.6194
6,129500,96.80977604311988,0.0841094970703125,2.4088098144531247,-0.6212
6,130000,98.57680820672674,0.0625079345703125,1.8946099853515623,-0.6217
6,130500,98.82878190341142,0.0329986572265625,0.6101470947265625,-0.6211
6,131000,96.30818619583694,-0.018544921875,-0.8373272705078125,-0.6192
6,131500,96.02527126805865,0.0260174560546875,-3.9702093505859377,-0.6161
6,132000,94.8353406593352,0.0223388671875,-7.0574462890625,-0.6119
6,132500,94.4732031079205,0.0224310302734375,-4.2875073242187485,-0.6067
6,133000,95.16877637131516,0.0458544921875,-6.9548767089843775,-0.6006
6,133500,96.61835748792566,0.0165374755859375,-5.860634765625,-0.5937
6,134000,99.30059845698057,0.0562109375,-4.89211669921875,-0.5859
6,134500,101.28576134607592,0.0257135009765625,-2.7335614013671874,-0.5777
6,135000,103.71436712693442,0.0672692871093749,6.774873046875,-0.5693
6,135500,104.40075495439,0.0360888671875,5.700872192382812,-0.5608
6,136000,104.1416023422974,0.0022747802734374,4.256318359375,-0.5525
6,136500,104.36555097656804,0.0123663330078125,3.081624755859375,-0.5445
6,137000,100.16694490817255,-0.0380059814453125,0.1162548828125,-0.5369
6,137500,95.1595411504842,-0.0171282958984375,-4.671619262695314,-0.5299
6,138000,92.36318278182924,0.0267401123046875,2.6891638183593747,-0.5237
6,138500,90.56002544124364,-0.000352783203125,3.5875579833984377,-0.5185
6,139000,90.22556390977934,-0.0471533203125,2.44243896484375,-0.5143
6,139500,90.45908889871686,0.0274102783203125,-0.813790283203125,-0.5111
6,140000,89.2522657608029,0.04057861328125,-2.62485595703125,-0.5091
6,140500,88.02940325387812,0.0046380615234375,0.6882562255859376,-0.5081
6,141000,88.36524300442171,-0.03353271484375,2.770977783203125,-0.5086
6,141500,88.98760742022999,0.0173669433593749,2.3240032958984376,-0.5101
6,142000,90.69882272259042,0.0208782958984375,1.3040826416015625,-0.5125
6,142500,92.57727109083456,-0.01763916015625,-5.354037475585936,-0.5157
6,143000,93.60374414977144,-0.0195831298828124,-4.9996234130859385,-0.5195
6,143500,96.66639826883348,0.0235052490234375,4.077467651367188,-0.5237
6,144000,100.5066317340744,0.0025433349609375,3.669213256835938,-0.5285
6,144500,100.82406668591103,-0.0040795898437499,2.917736206054688,-0.5337
6,145000,100.60606060606148,-0.026309814453125,1.7120251464843752,-0.5391
6,145500,100.41685144123429,-0.011959228515625,-0.0933807373046874,-0.5449
6,146000,97.56097560975464,-0.084722900390625,-1.483489990234375,-0.5508
6,146500,96.26078799250804,-0.1743524169921875,1.7410650634765623,-0.5567
6,147000,97.4698340874764,-0.2597735595703125,2.8798883056640623,-0.5624
6,147500,97.59756329716116,-0.1318896484375,2.16344970703125,-0.5681
